,provinceName,provinceShortName,confirmedCount,suspectedCount,curedCount,deadCount,cities,date
10,福建省,福建,59,0,0,0,"[{'cityName': '福州', 'confirmedCount': 18, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '泉州', 'confirmedCount': 10, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '莆田', 'confirmedCount': 10, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '宁德', 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '漳州', 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '厦门', 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '三明', 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '南平', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
11,上海市,上海,53,0,3,1,"[{'cityName': '外地来沪人员', 'confirmedCount': 23, 'suspectedCount': 0, 'curedCount': 3, 'deadCount': 0}, {'cityName': '浦东新区', 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '长宁区', 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '静安区', 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '徐汇区', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '虹口区', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '闵行区', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '青浦区', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '黄浦区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '宝山区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '嘉定区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '奉贤区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
12,江西省,江西,48,0,1,0,"[{'cityName': '南昌', 'confirmedCount': 8, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '赣州', 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '抚州', 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '上饶', 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '宜春', 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '九江', 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '吉安', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '新余', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '萍乡', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '景德镇', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
13,江苏省,江苏,47,0,1,0,"[{'cityName': '苏州', 'confirmedCount': 8, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0}, {'cityName': '南京', 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '常州', 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '无锡', 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '南通', 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '扬州', 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '连云港', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '徐州', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '淮安', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '泰州', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '镇江', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '盐城', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '宿迁', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
14,广西壮族自治区,广西,46,0,0,0,"[{'cityName': '桂林', 'confirmedCount': 14, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '北海', 'confirmedCount': 9, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '柳州', 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '南宁', 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '河池', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '防城港', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '梧州', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '百色', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '玉林', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
15,陕西省,陕西,35,0,0,0,"[{'cityName': '西安', 'confirmedCount': 12, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '安康', 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '铜川', 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '咸阳', 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '汉中', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '延安', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '商洛', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '渭南', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
16,海南省,海南,33,0,0,1,"[{'cityName': '三亚', 'confirmedCount': 11, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '万宁', 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '海口', 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '儋州', 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '澄迈县', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '临高县', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '陵水县', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
17,辽宁省,辽宁,27,0,0,0,"[{'cityName': '沈阳', 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '大连', 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '丹东', 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '朝阳', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '铁岭', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '葫芦岛', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '本溪', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '盘锦', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '营口', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
18,云南省,云南,26,0,0,0,"[{'cityName': '昆明', 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '丽江', 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '保山', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '曲靖', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '红河', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '大理', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '德宏', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '西双版纳', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '玉溪', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '昭通', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
19,天津市,天津,23,0,0,0,"[{'cityName': '河北区', 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '河东区', 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '河西区', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '外地来津', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '滨海新区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '和平区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '南开区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '西青区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '红桥区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
20,黑龙江省,黑龙江,21,0,0,1,"[{'cityName': '哈尔滨', 'confirmedCount': 8, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '大庆', 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '绥化', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 1}, {'cityName': '牡丹江', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '齐齐哈尔', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '佳木斯', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '双鸭山', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '七台河', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
21,河北省,河北,18,0,0,1,"[{'cityName': '石家庄', 'confirmedCount': 7, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '保定', 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '沧州', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 1}, {'cityName': '邯郸市', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '廊坊', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '承德', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '邢台', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
22,甘肃省,甘肃,14,0,0,0,"[{'cityName': '兰州', 'confirmedCount': 8, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '临夏', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '白银', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '定西', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '张掖', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '陇南', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
23,山西省,山西,13,0,0,0,"[{'cityName': '晋中', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '太原', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '运城', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '朔州', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '阳泉', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '大同', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '长治', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '临汾', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '吕梁', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
24,内蒙古自治区,内蒙古,11,0,0,0,"[{'cityName': '包头市东河区', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '锡林郭勒盟锡林浩特', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '鄂尔多斯东胜区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '赤峰市松山区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '呼伦贝尔满洲里', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '兴安盟乌兰浩特', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '通辽市经济开发区', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '锡林郭勒盟二连浩特', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '鄂尔多斯鄂托克前旗', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '呼伦贝尔牙克石', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
25,香港,香港,8,0,0,0,[],2020-01-28
26,贵州省,贵州,7,0,0,0,"[{'cityName': '铜仁', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '黔南州', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '贵阳', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '黔西南州', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '六盘水', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
27,宁夏回族自治区,宁夏,7,0,0,0,"[{'cityName': '银川', 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '中卫', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '固原', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
28,吉林省,吉林,6,0,0,0,"[{'cityName': '吉林', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '松原', 'confirmedCount': 2, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '长春', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '四平', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
29,澳门,澳门,6,0,0,0,[],2020-01-28
30,青海省,青海,6,0,0,0,"[{'cityName': '西宁', 'confirmedCount': 6, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
31,台湾,台湾,5,0,0,0,[],2020-01-28
32,新疆维吾尔自治区,新疆,5,0,0,0,"[{'cityName': '乌鲁木齐', 'confirmedCount': 4, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}, {'cityName': '伊犁州', 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 0, 'deadCount': 0}]",2020-01-28
